GEOID,year,renter-occupied-households,eviction-filings,eviction-filings-imp,eviction-filings-non-imp,evictions,evictions-imp,evictions-non-imp,eviction-rate,eviction-filing-rate,imputed,subbed,low-flag
47003,2006,4469,,,,,,,,,0,0,0
47003,2007,4601,,,,,,,,,0,0,0
47003,2008,4733,,,,,,,,,0,0,0
47003,2009,4864,,,,,,,,,0,0,0
47003,2010,4996,,,,,,,,,0,0,0
47003,2011,5114,,,,,,,,,0,0,0
47003,2012,5233,,,,,,,,,0,0,0
47003,2013,5351,,,,,,,,,0,0,0
47003,2014,5469,,,,,,,,,0,0,0
47003,2015,5588,,,,,,,,,0,0,0
47003,2016,5706,,,,,,,,,0,0,0
47005,2000,1336,17.0,6.0,11.0,17.0,6.0,11.0,1.27,1.27,0,0,0
47005,2001,1358,30.0,8.0,22.0,30.0,8.0,22.0,2.21,2.21,0,0,0
47005,2002,1380,8.0,3.0,5.0,8.0,3.0,5.0,0.58,0.58,0,0,0
47005,2003,1403,24.0,1.0,23.0,21.0,1.0,20.0,1.5,1.71,0,0,0
47005,2004,1425,13.0,1.0,12.0,12.0,1.0,11.0,0.84,0.91,0,0,0
47005,2005,1447,7.0,0.0,7.0,7.0,0.0,7.0,0.48,0.48,0,0,1
47005,2006,1469,6.0,0.0,6.0,6.0,0.0,6.0,0.41,0.41,0,0,1
47005,2007,1491,6.0,0.0,6.0,6.0,0.0,6.0,0.4,0.4,0,0,1
47005,2008,1514,3.0,0.0,3.0,2.0,0.0,2.0,0.13,0.2,0,0,1
47005,2009,1536,9.0,0.0,9.0,8.0,0.0,8.0,0.52,0.59,0,0,1
47005,2010,1558,14.0,4.0,10.0,11.0,3.0,8.0,0.71,0.9,0,0,0
47005,2011,1598,13.0,3.0,10.0,13.0,3.0,10.0,0.81,0.81,0,0,1
47005,2012,1638,29.0,5.0,24.0,28.0,5.0,23.0,1.71,1.77,0,0,0
47005,2013,1678,11.0,2.0,9.0,11.0,2.0,9.0,0.66,0.66,0,0,1
47005,2014,1717,,,,,,,,,0,0,0
47005,2015,1757,,,,,,,,,0,0,0
47005,2016,1797,,,,,,,,,0,0,0
47007,2000,808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
47007,2001,824,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.36,0,0,0
47007,2002,841,1.0,0.0,1.0,1.0,0.0,1.0,0.12,0.12,0,0,0
47007,2003,857,8.0,6.0,2.0,8.0,6.0,2.0,0.93,0.93,0,0,0
47007,2004,874,30.0,23.0,7.0,2.0,1.0,1.0,0.23,3.43,0,0,0
47007,2005,890,17.0,12.0,5.0,7.0,5.0,2.0,0.79,1.91,0,0,0
47007,2006,906,8.0,3.0,5.0,7.0,3.0,4.0,0.77,0.88,0,0,0
47007,2007,923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
47007,2008,939,2.0,1.0,1.0,2.0,1.0,1.0,0.21,0.21,0,0,0
47007,2009,956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
47007,2010,972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
47007,2011,1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
47007,2012,1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
47007,2013,1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
47007,2014,1119,14.0,0.0,14.0,14.0,0.0,14.0,1.25,1.25,0,0,0
47007,2015,1156,26.0,2.0,24.0,20.0,1.0,19.0,1.73,2.25,0,0,0
47007,2016,1193,51.0,8.0,43.0,35.0,6.0,29.0,2.93,4.27,0,0,0
47009,2000,10286,210.0,23.0,187.0,201.0,22.0,179.0,1.95,2.04,0,0,1
47009,2001,10531,265.0,27.0,238.0,250.0,23.0,227.0,2.37,2.52,0,0,1
47009,2002,10776,376.0,24.0,352.0,315.0,21.0,294.0,2.92,3.49,0,0,0
47009,2003,11020,332.0,26.0,306.0,326.0,26.0,300.0,2.96,3.01,0,0,1
47009,2004,11265,331.0,27.0,304.0,324.0,27.0,297.0,2.88,2.94,0,0,1
47009,2005,11510,359.0,24.0,335.0,353.0,24.0,329.0,3.07,3.12,0,0,1
47009,2006,11755,363.0,32.0,331.0,356.0,29.0,327.0,3.03,3.09,0,0,1
47009,2007,12000,371.0,34.0,337.0,357.0,33.0,324.0,2.98,3.09,0,0,1
47009,2008,12244,399.0,29.0,370.0,391.0,29.0,362.0,3.19,3.26,0,0,1
47009,2009,12489,222.0,19.0,203.0,216.0,19.0,197.0,1.73,1.78,0,0,1
47009,2010,12734,360.0,16.0,344.0,356.0,16.0,340.0,2.8,2.83,0,0,1
47009,2011,13085,385.0,19.0,366.0,381.0,18.0,363.0,2.91,2.94,0,0,1
47009,2012,13436,397.0,25.0,372.0,395.0,25.0,370.0,2.94,2.95,0,0,1
47009,2013,13787,267.0,16.0,251.0,264.0,15.0,249.0,1.91,1.94,0,0,1
47009,2014,14138,328.0,18.0,310.0,317.0,18.0,299.0,2.24,2.32,0,0,1
47009,2015,14489,309.0,19.0,290.0,305.0,19.0,286.0,2.11,2.13,0,0,1
47009,2016,14840,208.0,6.0,202.0,204.0,6.0,198.0,1.37,1.4,0,0,1
47011,2000,10774,,,,,,,,,0,0,0
47011,2001,10966,335.0,75.0,260.0,233.0,48.0,185.0,2.12,3.05,0,0,0
47011,2002,11158,291.0,54.0,237.0,211.0,34.0,177.0,1.89,2.61,0,0,1
47011,2003,11350,412.0,99.0,313.0,358.0,87.0,271.0,3.15,3.63,0,0,0
47011,2004,11542,474.0,112.0,362.0,423.0,104.0,319.0,3.66,4.11,0,0,0
47011,2005,11734,586.0,143.0,443.0,460.0,118.0,342.0,3.92,4.99,0,0,0
47011,2006,11926,548.0,109.0,439.0,352.0,72.0,280.0,2.95,4.6,0,0,0
47011,2007,12118,519.0,76.0,443.0,417.0,64.0,353.0,3.44,4.28,0,0,0
47011,2008,12310,,,,,,,,,0,0,0
47011,2009,12502,,,,,,,,,0,0,0
47011,2010,12694,,,,,,,,,0,0,0
47011,2011,13023,,,,,,,,,0,0,0
47011,2012,13353,,,,,,,,,0,0,0
47011,2013,13682,,,,,,,,,0,0,0
47011,2014,14011,,,,,,,,,0,0,0
47011,2015,14341,596.0,136.0,460.0,538.0,121.0,417.0,3.75,4.16,0,0,0
47011,2016,14670,537.0,128.0,409.0,485.0,116.0,369.0,3.31,3.66,0,0,0
47013,2000,4288,80.0,7.0,73.0,75.0,7.0,68.0,1.75,1.87,0,0,0
47013,2001,4333,92.0,5.0,87.0,84.0,5.0,79.0,1.94,2.12,0,0,0
47013,2002,4377,147.0,9.0,138.0,115.0,6.0,109.0,2.63,3.36,0,0,0
47013,2003,4422,136.0,8.0,128.0,125.0,8.0,117.0,2.83,3.08,0,0,0
47013,2004,4466,132.0,8.0,124.0,123.0,8.0,115.0,2.75,2.96,0,0,0
47013,2005,4511,135.0,7.0,128.0,132.0,7.0,125.0,2.93,2.99,0,0,0
47013,2006,4555,160.0,14.0,146.0,160.0,14.0,146.0,3.51,3.51,0,0,0
47013,2007,4600,190.0,11.0,179.0,189.0,11.0,178.0,4.11,4.13,0,0,0
47013,2008,4644,,,,,,,,,0,0,0
47013,2009,4689,,,,,,,,,0,0,0
47013,2010,4733,,,,,,,,,0,0,0
47013,2011,4816,,,,,,,,,0,0,0
47013,2012,4899,,,,,,,,,0,0,0
47013,2013,4982,,,,,,,,,0,0,0
47013,2014,5064,,,,,,,,,0,0,0
47013,2015,5147,,,,,,,,,0,0,0
47013,2016,5230,,,,,,,,,0,0,0
47015,2000,1072,5.0,0.0,5.0,5.0,0.0,5.0,0.47,0.47,0,0,0
47015,2001,1093,1.0,0.0,1.0,1.0,0.0,1.0,0.09,0.09,0,0,1
47015,2002,1114,9.0,3.0,6.0,9.0,3.0,6.0,0.81,0.81,0,0,0
47015,2003,1135,26.0,5.0,21.0,20.0,3.0,17.0,1.76,2.29,0,0,0
47015,2004,1156,10.0,1.0,9.0,9.0,1.0,8.0,0.78,0.87,0,0,0
47015,2005,1177,14.0,0.0,14.0,14.0,0.0,14.0,1.19,1.19,0,0,0
47015,2006,1197,2.0,1.0,1.0,2.0,1.0,1.0,0.17,0.17,0,0,1
47015,2007,1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
47015,2008,1239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
47015,2009,1260,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08,0,0,1
47015,2010,1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
47015,2011,1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
47015,2012,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
47015,2013,1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
47015,2014,1419,1.0,0.0,1.0,1.0,0.0,1.0,0.07,0.07,0,0,1
47015,2015,1454,18.0,1.0,17.0,18.0,1.0,17.0,1.24,1.24,0,0,0
47015,2016,1488,23.0,2.0,21.0,17.0,2.0,15.0,1.14,1.55,0,0,0
47017,2000,2485,30.0,4.0,26.0,28.0,4.0,24.0,1.13,1.21,0,0,1
47017,2001,2519,35.0,4.0,31.0,30.0,4.0,26.0,1.19,1.39,0,0,1
47017,2002,2552,46.0,2.0,44.0,30.0,1.0,29.0,1.18,1.8,0,0,0
47017,2003,2586,37.0,4.0,33.0,36.0,4.0,32.0,1.39,1.43,0,0,1
47017,2004,2619,25.0,2.0,23.0,25.0,2.0,23.0,0.95,0.95,0,0,1
47017,2005,2653,10.0,1.0,9.0,10.0,1.0,9.0,0.38,0.38,0,0,1
47017,2006,2687,5.0,0.0,5.0,5.0,0.0,5.0,0.19,0.19,0,0,1
47017,2007,2720,15.0,1.0,14.0,14.0,0.0,14.0,0.51,0.55,0,0,1
47017,2008,2754,7.0,1.0,6.0,6.0,1.0,5.0,0.22,0.25,0,0,1
47017,2009,2787,30.0,5.0,25.0,24.0,3.0,21.0,0.86,1.08,0,0,1
47017,2010,2821,32.0,2.0,30.0,31.0,2.0,29.0,1.1,1.13,0,0,1
47017,2011,2885,53.0,8.0,45.0,53.0,8.0,45.0,1.84,1.84,0,0,1
47017,2012,2948,30.0,4.0,26.0,30.0,4.0,26.0,1.02,1.02,0,0,1
47017,2013,3012,47.0,2.0,45.0,47.0,2.0,45.0,1.56,1.56,0,0,1
47017,2014,3076,,,,,,,,,0,0,0
47017,2015,3139,,,,,,,,,0,0,0
47017,2016,3203,,,,,,,,,0,0,0
47019,2000,5891,,,,,,,,,0,0,0
47019,2001,6007,149.0,23.0,126.0,143.0,22.0,121.0,2.38,2.48,0,0,0
47019,2002,6123,148.0,24.0,124.0,139.0,22.0,117.0,2.27,2.42,0,0,0
47019,2003,6239,173.0,20.0,153.0,166.0,20.0,146.0,2.66,2.77,0,0,0
47019,2004,6355,165.0,11.0,154.0,159.0,11.0,148.0,2.5,2.6,0,0,0
47019,2005,6470,125.0,13.0,112.0,122.0,13.0,109.0,1.89,1.93,0,0,0
47019,2006,6586,168.0,12.0,156.0,164.0,12.0,152.0,2.49,2.55,0,0,0
47019,2007,6702,218.0,16.0,202.0,205.0,12.0,193.0,3.06,3.25,0,0,0
47019,2008,6818,121.0,13.0,108.0,112.0,12.0,100.0,1.64,1.77,0,0,0
47019,2009,6934,159.0,15.0,144.0,151.0,14.0,137.0,2.18,2.29,0,0,0
47019,2010,7050,181.0,21.0,160.0,177.0,21.0,156.0,2.51,2.57,0,0,0
47019,2011,7200,203.0,17.0,186.0,193.0,14.0,179.0,2.68,2.82,0,0,0
47019,2012,7351,233.0,20.0,213.0,230.0,20.0,210.0,3.13,3.17,0,0,0
47019,2013,7501,295.0,33.0,262.0,271.0,28.0,243.0,3.61,3.93,0,0,0
47019,2014,7651,275.0,13.0,262.0,220.0,10.0,210.0,2.88,3.59,0,0,0
47019,2015,7802,374.0,24.0,350.0,299.0,19.0,280.0,3.83,4.79,0,0,0
47019,2016,7952,372.0,227.0,145.0,249.0,181.0,68.0,3.13,4.68,1,0,0
47021,2000,2105,37.0,2.0,35.0,36.0,2.0,34.0,1.71,1.76,0,0,0
47021,2001,2156,78.0,7.0,71.0,68.0,5.0,63.0,3.15,3.62,0,0,0
47021,2002,2207,66.0,5.0,61.0,56.0,5.0,51.0,2.54,2.99,0,0,0
47021,2003,2257,77.0,11.0,66.0,72.0,11.0,61.0,3.19,3.41,0,0,0
47021,2004,2308,109.0,7.0,102.0,102.0,6.0,96.0,4.42,4.72,0,0,0
47021,2005,2359,100.0,24.0,76.0,99.0,24.0,75.0,4.2,4.24,0,0,0
47021,2006,2410,97.0,17.0,80.0,78.0,14.0,64.0,3.24,4.03,0,0,0
47021,2007,2461,48.0,12.0,36.0,47.0,12.0,35.0,1.91,1.95,0,0,0
47021,2008,2511,85.0,7.0,78.0,79.0,7.0,72.0,3.15,3.38,0,0,0
47021,2009,2562,51.0,8.0,43.0,45.0,7.0,38.0,1.76,1.99,0,0,0
47021,2010,2613,83.0,10.0,73.0,79.0,10.0,69.0,3.02,3.18,0,0,0
47021,2011,2690,113.0,19.0,94.0,101.0,17.0,84.0,3.75,4.2,0,0,0
47021,2012,2767,144.0,19.0,125.0,140.0,19.0,121.0,5.06,5.2,0,0,0
47021,2013,2844,82.0,10.0,72.0,77.0,9.0,68.0,2.71,2.88,0,0,0
47021,2014,2921,,,,,,,,,0,0,0
47021,2015,2998,,,,,,,,,0,0,0
47021,2016,3075,,,,,,,,,0,0,0
47023,2000,1281,16.0,0.0,16.0,12.0,0.0,12.0,0.94,1.25,0,0,0
47023,2001,1320,5.0,0.0,5.0,3.0,0.0,3.0,0.23,0.38,0,0,1
47023,2002,1360,3.0,0.0,3.0,2.0,0.0,2.0,0.15,0.22,0,0,1
47023,2003,1399,16.0,1.0,15.0,12.0,1.0,11.0,0.86,1.14,0,0,0
47023,2004,1438,30.0,4.0,26.0,25.0,3.0,22.0,1.74,2.09,0,0,0
47023,2005,1477,4.0,1.0,3.0,4.0,1.0,3.0,0.27,0.27,0,0,1
47023,2006,1517,9.0,0.0,9.0,9.0,0.0,9.0,0.59,0.59,0,0,1
47023,2007,1556,11.0,3.0,8.0,11.0,3.0,8.0,0.71,0.71,0,0,1
47023,2008,1595,6.0,0.0,6.0,5.0,0.0,5.0,0.31,0.38,0,0,1
47023,2009,1635,27.0,2.0,25.0,25.0,2.0,23.0,1.53,1.65,0,0,0
47023,2010,1674,28.0,2.0,26.0,27.0,2.0,25.0,1.61,1.67,0,0,0
47023,2011,1713,24.0,3.0,21.0,24.0,3.0,21.0,1.4,1.4,0,0,0
47023,2012,1752,29.0,1.0,28.0,29.0,1.0,28.0,1.66,1.66,0,0,0
47023,2013,1791,20.0,3.0,17.0,20.0,3.0,17.0,1.12,1.12,0,0,0
47023,2014,1829,,,,,,,,,0,0,0
47023,2015,1868,,,,,,,,,0,0,0
47023,2016,1907,,,,,,,,,0,0,0
47025,2000,2528,27.0,4.0,23.0,25.0,3.0,22.0,0.99,1.07,0,0,1
47025,2001,2588,36.0,11.0,25.0,33.0,10.0,23.0,1.28,1.39,0,0,1
47025,2002,2648,41.0,8.0,33.0,35.0,7.0,28.0,1.32,1.55,0,0,0
47025,2003,2708,21.0,4.0,17.0,18.0,4.0,14.0,0.66,0.78,0,0,1
47025,2004,2768,28.0,7.0,21.0,28.0,7.0,21.0,1.01,1.01,0,0,1
47025,2005,2827,38.0,5.0,33.0,38.0,5.0,33.0,1.34,1.34,0,0,1
47025,2006,2887,34.0,5.0,29.0,34.0,5.0,29.0,1.18,1.18,0,0,1
47025,2007,2947,55.0,6.0,49.0,54.0,6.0,48.0,1.83,1.87,0,0,0
47025,2008,3007,50.0,4.0,46.0,50.0,4.0,46.0,1.66,1.66,0,0,1
47025,2009,3067,54.0,3.0,51.0,51.0,2.0,49.0,1.66,1.76,0,0,0
47025,2010,3127,57.0,5.0,52.0,55.0,5.0,50.0,1.76,1.82,0,0,0
47025,2011,3206,49.0,5.0,44.0,48.0,5.0,43.0,1.5,1.53,0,0,1
47025,2012,3286,81.0,5.0,76.0,69.0,4.0,65.0,2.1,2.47,0,0,0
47025,2013,3365,66.0,4.0,62.0,52.0,3.0,49.0,1.55,1.96,0,0,0
47025,2014,3444,88.0,4.0,84.0,71.0,3.0,68.0,2.06,2.55,0,0,0
47025,2015,3524,60.0,6.0,54.0,47.0,6.0,41.0,1.33,1.7,0,0,0
47025,2016,3603,52.0,8.0,44.0,39.0,7.0,32.0,1.08,1.44,0,0,1
47027,2000,671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
47027,2001,678,1.0,0.0,1.0,1.0,0.0,1.0,0.15,0.15,0,0,0
47027,2002,685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
47027,2003,692,5.0,1.0,4.0,5.0,1.0,4.0,0.72,0.72,0,0,0
47027,2004,699,11.0,3.0,8.0,11.0,3.0,8.0,1.57,1.57,0,0,0
47027,2005,706,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.28,0,0,0
47027,2006,713,2.0,1.0,1.0,2.0,1.0,1.0,0.28,0.28,0,0,0
47027,2007,720,5.0,2.0,3.0,5.0,2.0,3.0,0.69,0.69,0,0,0
47027,2008,727,12.0,0.0,12.0,8.0,0.0,8.0,1.1,1.65,0,0,0
47027,2009,734,2.0,1.0,1.0,2.0,1.0,1.0,0.27,0.27,0,0,0
47027,2010,741,5.0,1.0,4.0,5.0,1.0,4.0,0.67,0.67,0,0,0
47027,2011,757,14.0,2.0,12.0,14.0,2.0,12.0,1.85,1.85,0,0,0
47027,2012,773,4.0,0.0,4.0,3.0,0.0,3.0,0.39,0.52,0,0,0
47027,2013,789,7.0,0.0,7.0,6.0,0.0,6.0,0.76,0.89,0,0,0
47027,2014,804,6.0,0.0,6.0,5.0,0.0,5.0,0.62,0.75,0,0,0
47027,2015,820,12.0,1.0,11.0,8.0,0.0,8.0,0.98,1.46,0,0,0
47027,2016,836,17.0,0.0,17.0,13.0,0.0,13.0,1.56,2.03,0,0,0
47029,2000,3377,39.0,0.0,39.0,36.0,0.0,36.0,1.07,1.15,0,0,1
47029,2001,3452,48.0,3.0,45.0,46.0,3.0,43.0,1.33,1.39,0,0,1
47029,2002,3527,50.0,4.0,46.0,47.0,4.0,43.0,1.33,1.42,0,0,1
47029,2003,3602,48.0,7.0,41.0,48.0,7.0,41.0,1.33,1.33,0,0,1
47029,2004,3677,59.0,7.0,52.0,57.0,6.0,51.0,1.55,1.6,0,0,0
47029,2005,3752,65.0,7.0,58.0,61.0,6.0,55.0,1.63,1.73,0,0,0
47029,2006,3827,52.0,4.0,48.0,52.0,4.0,48.0,1.36,1.36,0,0,1
47029,2007,3902,51.0,8.0,43.0,49.0,7.0,42.0,1.26,1.31,0,0,1
47029,2008,3977,62.0,7.0,55.0,62.0,7.0,55.0,1.56,1.56,0,0,1
47029,2009,4052,60.0,60.0,0.0,60.0,60.0,0.0,1.48,1.48,1,0,1
47029,2010,4127,57.0,57.0,0.0,56.0,56.0,0.0,1.36,1.38,1,0,1
47029,2011,4204,54.0,3.0,51.0,52.0,3.0,49.0,1.24,1.28,0,0,1
47029,2012,4281,75.0,6.0,69.0,70.0,6.0,64.0,1.64,1.75,0,0,1
47029,2013,4358,99.0,5.0,94.0,82.0,4.0,78.0,1.88,2.27,0,0,0
47029,2014,4435,101.0,1.0,100.0,81.0,1.0,80.0,1.83,2.28,0,0,0
47029,2015,4512,97.0,7.0,90.0,82.0,6.0,76.0,1.82,2.15,0,0,0
47029,2016,4589,114.0,7.0,107.0,90.0,6.0,84.0,1.96,2.48,0,0,0
47031,2000,5390,,,,,,,,,0,0,0
47031,2001,5483,,,,,,,,,0,0,0
47031,2002,5577,,,,,,,,,0,0,0
47031,2003,5670,170.0,14.0,156.0,154.0,13.0,141.0,2.72,3.0,0,0,0
47031,2004,5763,,,,,,,,,0,0,0
47031,2005,5857,,,,,,,,,0,0,0
47031,2006,5950,,,,,,,,,0,0,0
47031,2007,6043,139.0,5.0,134.0,123.0,5.0,118.0,2.04,2.3,0,0,0
47031,2008,6136,,,,,,,,,0,0,0
47031,2009,6230,,,,,,,,,0,0,0
47031,2010,6323,,,,,,,,,0,0,0
47031,2011,6475,,,,,,,,,0,0,0
47031,2012,6626,,,,,,,,,0,0,0
47031,2013,6778,,,,,,,,,0,0,0
47031,2014,6929,153.0,4.0,149.0,150.0,4.0,146.0,2.16,2.21,0,0,0
47031,2015,7081,279.0,12.0,267.0,230.0,9.0,221.0,3.25,3.94,0,0,0
47031,2016,7232,178.0,5.0,173.0,152.0,4.0,148.0,2.1,2.46,0,0,0
47033,2000,1414,,,,,,,,,0,0,0
47033,2001,1430,,,,,,,,,0,0,0
47033,2002,1446,,,,,,,,,0,0,0
47033,2003,1463,,,,,,,,,0,0,0
47033,2004,1479,,,,,,,,,0,0,0
47033,2005,1495,,,,,,,,,0,0,0
47033,2006,1511,,,,,,,,,0,0,0
47033,2007,1527,,,,,,,,,0,0,0
47033,2008,1544,,,,,,,,,0,0,0
47033,2009,1560,,,,,,,,,0,0,0
47033,2010,1576,,,,,,,,,0,0,0
47033,2011,1619,,,,,,,,,0,0,0
47033,2012,1661,,,,,,,,,0,0,0
47033,2013,1704,,,,,,,,,0,0,0
47033,2014,1746,,,,,,,,,0,0,0
47033,2015,1789,,,,,,,,,0,0,0
47033,2016,1831,,,,,,,,,0,0,0
47035,2000,3781,,,,,,,,,0,0,0
47035,2001,3910,,,,,,,,,0,0,0
47035,2002,4040,62.0,7.0,55.0,61.0,7.0,54.0,1.51,1.53,0,0,0
47035,2003,4169,84.0,6.0,78.0,80.0,4.0,76.0,1.92,2.01,0,0,0
47035,2004,4299,81.0,5.0,76.0,80.0,5.0,75.0,1.86,1.88,0,0,0
47035,2005,4428,102.0,14.0,88.0,100.0,14.0,86.0,2.26,2.3,0,0,0
47035,2006,4557,122.0,8.0,114.0,121.0,8.0,113.0,2.66,2.68,0,0,0
47035,2007,4687,132.0,6.0,126.0,132.0,6.0,126.0,2.82,2.82,0,0,0
47035,2008,4816,92.0,4.0,88.0,92.0,4.0,88.0,1.91,1.91,0,0,0
47035,2009,4946,,,,,,,,,0,0,0
47035,2010,5075,,,,,,,,,0,0,0
47035,2011,5236,,,,,,,,,0,0,0
47035,2012,5396,,,,,,,,,0,0,0
47035,2013,5557,,,,,,,,,0,0,0
47035,2014,5718,,,,,,,,,0,0,0
47035,2015,5878,,,,,,,,,0,0,0
47035,2016,6039,69.0,3.0,66.0,61.0,3.0,58.0,1.01,1.14,0,0,1
47037,2000,106065,,,,,,,,,0,0,0
47037,2001,106898,10889.0,702.0,10187.0,5119.0,415.0,4704.0,4.79,10.19,0,0,0
47037,2002,107730,10673.0,729.0,9944.0,4728.0,392.0,4336.0,4.39,9.91,0,0,0
47037,2003,108562,11127.0,880.0,10247.0,5502.0,496.0,5006.0,5.07,10.25,0,0,0
47037,2004,109394,10111.0,586.0,9525.0,5448.0,374.0,5074.0,4.98,9.24,0,0,0
47037,2005,110225,8924.0,435.0,8489.0,6216.0,323.0,5893.0,5.64,8.1,0,0,0
47037,2006,111057,10900.0,560.0,10340.0,6132.0,328.0,5804.0,5.52,9.81,0,0,0
47037,2007,111889,11955.0,722.0,11233.0,4041.0,281.0,3760.0,3.61,10.68,0,0,0
47037,2008,112720,11648.0,537.0,11111.0,4660.0,242.0,4418.0,4.13,10.33,0,0,0
47037,2009,113553,11009.0,416.0,10593.0,5020.0,199.0,4821.0,4.42,9.7,0,0,0
47037,2010,114386,11237.0,472.0,10765.0,5246.0,227.0,5019.0,4.59,9.82,0,0,0
47037,2011,117674,11100.0,397.0,10703.0,5244.0,188.0,5056.0,4.46,9.43,0,0,0
47037,2012,120958,11043.0,405.0,10638.0,6258.0,245.0,6013.0,5.17,9.13,0,0,0
47037,2013,124243,10437.0,301.0,10136.0,5952.0,190.0,5762.0,4.79,8.4,0,0,0
47037,2014,127530,10256.0,251.0,10005.0,4868.0,120.0,4748.0,3.82,8.04,0,0,0
47037,2015,130814,10232.0,200.0,10032.0,4315.0,97.0,4218.0,3.3,7.82,0,0,0
47037,2016,134097,9913.0,189.0,9724.0,4547.0,92.0,4455.0,3.39,7.39,0,0,0
47039,2000,979,,,,,,,,,0,0,0
47039,2001,990,,,,,,,,,0,0,0
47039,2002,1002,,,,,,,,,0,0,0
47039,2003,1013,,,,,,,,,0,0,0
47039,2004,1025,,,,,,,,,0,0,0
47039,2005,1036,,,,,,,,,0,0,0
47039,2006,1047,,,,,,,,,0,0,0
47039,2007,1059,,,,,,,,,0,0,0
47039,2008,1070,,,,,,,,,0,0,0
47039,2009,1082,,,,,,,,,0,0,0
47039,2010,1093,,,,,,,,,0,0,0
47039,2011,1118,,,,,,,,,0,0,0
47039,2012,1142,,,,,,,,,0,0,0
47039,2013,1167,,,,,,,,,0,0,0
47039,2014,1191,,,,,,,,,0,0,0
47039,2015,1216,,,,,,,,,0,0,0
47039,2016,1240,,,,,,,,,0,0,0
47041,2000,1753,6.0,1.0,5.0,6.0,1.0,5.0,0.34,0.34,0,0,1
47041,2001,1789,5.0,2.0,3.0,5.0,2.0,3.0,0.28,0.28,0,0,1
47041,2002,1824,3.0,1.0,2.0,3.0,1.0,2.0,0.16,0.16,0,0,1
47041,2003,1860,3.0,2.0,1.0,3.0,2.0,1.0,0.16,0.16,0,0,1
47041,2004,1895,6.0,1.0,5.0,6.0,1.0,5.0,0.32,0.32,0,0,1
47041,2005,1931,39.0,2.0,37.0,39.0,2.0,37.0,2.02,2.02,0,0,0
47041,2006,1967,1.0,0.0,1.0,1.0,0.0,1.0,0.05,0.05,0,0,1
47041,2007,2002,2.0,0.0,2.0,2.0,0.0,2.0,0.1,0.1,0,0,1
47041,2008,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
47041,2009,2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
47041,2010,2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
47041,2011,2161,5.0,0.0,5.0,5.0,0.0,5.0,0.23,0.23,0,0,1
47041,2012,2213,24.0,5.0,19.0,15.0,2.0,13.0,0.68,1.08,0,0,0
47041,2013,2266,42.0,11.0,31.0,26.0,7.0,19.0,1.15,1.85,0,0,0
47041,2014,2318,37.0,7.0,30.0,21.0,3.0,18.0,0.91,1.6,0,0,0
47041,2015,2370,52.0,6.0,46.0,43.0,4.0,39.0,1.81,2.19,0,0,0
47041,2016,2422,53.0,4.0,49.0,41.0,3.0,38.0,1.69,2.19,0,0,0
47043,2000,3934,85.0,9.0,76.0,77.0,6.0,71.0,1.96,2.16,0,0,0
47043,2001,4053,120.0,18.0,102.0,110.0,16.0,94.0,2.71,2.96,0,0,0
47043,2002,4172,124.0,11.0,113.0,117.0,11.0,106.0,2.8,2.97,0,0,0
47043,2003,4291,124.0,27.0,97.0,119.0,25.0,94.0,2.77,2.89,0,0,0
47043,2004,4410,151.0,22.0,129.0,143.0,22.0,121.0,3.24,3.42,0,0,0
47043,2005,4528,173.0,18.0,155.0,163.0,16.0,147.0,3.6,3.82,0,0,0
47043,2006,4647,103.0,13.0,90.0,85.0,9.0,76.0,1.83,2.22,0,0,0
47043,2007,4766,124.0,20.0,104.0,119.0,20.0,99.0,2.5,2.6,0,0,0
47043,2008,4885,,,,,,,,,0,0,0
47043,2009,5004,,,,,,,,,0,0,0
47043,2010,5123,,,,,,,,,0,0,0
47043,2011,5257,132.0,26.0,106.0,88.0,14.0,74.0,1.67,2.51,0,0,0
